location,genotype,rep,planting_date,extract,sl.total,hc_sat.total,hc_unsat.total,hc.total,fa_sat.total,fa_unsat.total,fa.total,oh.total,hc_sat.relative,hc_unsat.relative,hc.relative,fa_sat.relative,fa_unsat.relative,fa.relative,oh.relative,C21_HC,C23_HC,C24_HC,C25_HC,C26_HC,C27_HC,C28_HC,C29_HC,C30_HC,C31_HC,C33_HC,C35_HC,C24.2.C._HC,C24.1.9._HC,C24.1.7._HC,C25.1.9._HC,C25.1.7._HC,C27.2.C._HC,C27.1.9._HC,C27.1.7._HC,C29.2.A._HC,C29.1.9._HC,C29.1.7._HC,C31.1.C._HC,C31.1.9._HC,C31.1.7._HC,C33.1.C._HC,C33.1.9._HC,C33.1.7._HC,C35.1.9._HC,C35.1.7._HC,C16_FA,C17_FA,C18.2_FA,C18.1.B._FA,C18.1.A._FA,C18_FA,C20_FA,C22_FA,C24_FA,C18_OH,C19_OH,C26_OH,C27_OH,C28_OH,Precip_Int_1,Precip_Int_2,Precip_Int_3,Precip_Int_4,Precip_Int_5,Precip_Int_6,Precip_Int_7,Precip_Int_8,Precip_Int_9,Precip_Int_10,Precip_Int_11,Precip_Int_12,Precip_Int_13,Precip_Int_14,Precip_Int_15,Precip_Int_16,Precip_Int_17,Precip_Int_18,Precip_Int_19,Precip_Int_20,Precip_Int_21,Precip_Int_22,Precip_Int_23,Precip_Int_24,Precip_Int_25,Precip_Int_26,SR_Int_1,SR_Int_2,SR_Int_3,SR_Int_4,SR_Int_5,SR_Int_6,SR_Int_7,SR_Int_8,SR_Int_9,SR_Int_10,SR_Int_11,SR_Int_12,SR_Int_13,SR_Int_14,SR_Int_15,SR_Int_16,SR_Int_17,SR_Int_18,SR_Int_19,SR_Int_20,SR_Int_21,SR_Int_22,SR_Int_23,SR_Int_24,SR_Int_25,SR_Int_26,temp_low_Int_1,temp_low_Int_2,temp_low_Int_3,temp_low_Int_4,temp_low_Int_5,temp_low_Int_6,temp_low_Int_7,temp_low_Int_8,temp_low_Int_9,temp_low_Int_10,temp_low_Int_11,temp_low_Int_12,temp_low_Int_13,temp_low_Int_14,temp_low_Int_15,temp_low_Int_16,temp_low_Int_17,temp_low_Int_18,temp_low_Int_19,temp_low_Int_20,temp_low_Int_21,temp_low_Int_22,temp_low_Int_23,temp_low_Int_24,temp_low_Int_25,temp_low_Int_26,temp_high_Int_1,temp_high_Int_2,temp_high_Int_3,temp_high_Int_4,temp_high_Int_5,temp_high_Int_6,temp_high_Int_7,temp_high_Int_8,temp_high_Int_9,temp_high_Int_10,temp_high_Int_11,temp_high_Int_12,temp_high_Int_13,temp_high_Int_14,temp_high_Int_15,temp_high_Int_16,temp_high_Int_17,temp_high_Int_18,temp_high_Int_19,temp_high_Int_20,temp_high_Int_21,temp_high_Int_22,temp_high_Int_23,temp_high_Int_24,temp_high_Int_25,temp_high_Int_26,temp_avg_Int_1,temp_avg_Int_2,temp_avg_Int_3,temp_avg_Int_4,temp_avg_Int_5,temp_avg_Int_6,temp_avg_Int_7,temp_avg_Int_8,temp_avg_Int_9,temp_avg_Int_10,temp_avg_Int_11,temp_avg_Int_12,temp_avg_Int_13,temp_avg_Int_14,temp_avg_Int_15,temp_avg_Int_16,temp_avg_Int_17,temp_avg_Int_18,temp_avg_Int_19,temp_avg_Int_20,temp_avg_Int_21,temp_avg_Int_22,temp_avg_Int_23,temp_avg_Int_24,temp_avg_Int_25,temp_avg_Int_26,RH_Int_1,RH_Int_2,RH_Int_3,RH_Int_4,RH_Int_5,RH_Int_6,RH_Int_7,RH_Int_8,RH_Int_9,RH_Int_10,RH_Int_11,RH_Int_12,RH_Int_13,RH_Int_14,RH_Int_15,RH_Int_16,RH_Int_17,RH_Int_18,RH_Int_19,RH_Int_20,RH_Int_21,RH_Int_22,RH_Int_23,RH_Int_24,RH_Int_25,RH_Int_26,fourinch_soil_temp_Int_1,fourinch_soil_temp_Int_2,fourinch_soil_temp_Int_3,fourinch_soil_temp_Int_4,fourinch_soil_temp_Int_5,fourinch_soil_temp_Int_6,fourinch_soil_temp_Int_7,fourinch_soil_temp_Int_8,fourinch_soil_temp_Int_9,fourinch_soil_temp_Int_10,fourinch_soil_temp_Int_11,fourinch_soil_temp_Int_12,fourinch_soil_temp_Int_13,fourinch_soil_temp_Int_14,fourinch_soil_temp_Int_15,fourinch_soil_temp_Int_16,fourinch_soil_temp_Int_17,fourinch_soil_temp_Int_18,fourinch_soil_temp_Int_19,fourinch_soil_temp_Int_20,fourinch_soil_temp_Int_21,fourinch_soil_temp_Int_22,fourinch_soil_temp_Int_23,fourinch_soil_temp_Int_24,fourinch_soil_temp_Int_25,fourinch_soil_temp_Int_26,twentyfourinch_soil_temp_Int_1,twentyfourinch_soil_temp_Int_2,twentyfourinch_soil_temp_Int_3,twentyfourinch_soil_temp_Int_4,twentyfourinch_soil_temp_Int_5,twentyfourinch_soil_temp_Int_6,twentyfourinch_soil_temp_Int_7,twentyfourinch_soil_temp_Int_8,twentyfourinch_soil_temp_Int_9,twentyfourinch_soil_temp_Int_10,twentyfourinch_soil_temp_Int_11,twentyfourinch_soil_temp_Int_12,twentyfourinch_soil_temp_Int_13,twentyfourinch_soil_temp_Int_14,twentyfourinch_soil_temp_Int_15,twentyfourinch_soil_temp_Int_16,twentyfourinch_soil_temp_Int_17,twentyfourinch_soil_temp_Int_18,twentyfourinch_soil_temp_Int_19,twentyfourinch_soil_temp_Int_20,twentyfourinch_soil_temp_Int_21,twentyfourinch_soil_temp_Int_22,twentyfourinch_soil_temp_Int_23,twentyfourinch_soil_temp_Int_24,twentyfourinch_soil_temp_Int_25,twentyfourinch_soil_temp_Int_26
ISU,SD101,2,1,200723,3.512517,1.588306772,1.222829284,2.811136056,0.584272709,0.056841152,0.641113861,0.060267083,0.452184793,0.348134766,0.800319559,0.16634018,0.016182456,0.182522636,0.017157805,0.036550555,0.052692163,0.03891122,0.116603899,0.057894856,0.395874834,0.140644453,0.488248059,0.042280346,0.197148944,0.020780076,0.000677366,0.000677366,0.000677366,0.000677366,0.013926635,0.000677366,0.057734517,0.000677366,0.098713535,0.16162648,0.401339069,0.000677366,0.094452532,0.227202093,0.000677366,0.063038962,0.079310664,0.000677366,0.018711132,0.000677366,0.235298618,0.019295994,0.018487518,0.03136103,0.006992604,0.214181158,0.016342606,0.048074956,0.051079377,0.000677366,0.010738989,0.008872421,0.010639946,0.028660993,0.060193661,0.079961778,0.077095122,0.064137287,0.435300989,0.457785832,0.231465191,0.071600591,0,0,0,0,0,0,0.126184923,0.465418142,0.288103205,0.128684382,0.016245441,0,0.115979806,0.26171937,0.060557341,0.01329669,0,0.013943695,44.477809,45.874101,41.941389,47.695396,46.609715,48.26591,51.054927,37.434939,38.032914,45.150947,44.1779397,34.6869007,33.0826833,39.2398885,57.6984876,57.7041387,23.0712617,40.7817933,58.8284448,68.7059414,54.115847,33.7461885,47.1309005,51.0040175,46.9381799,60.5262465,64.47725426,65.22843057,68.32146035,65.21479939,61.8577064,62.72517905,65.06434687,68.6521804,70.03688378,69.02864368,70.4843264,72.30016863,71.07928577,66.23441795,60.31047032,60.86396422,64.56191729,64.32708172,61.9179466,58.71486309,59.81751856,66.17760948,68.70207932,68.45977151,66.52775497,60.01157323,85.03914352,83.60422523,85.90128298,85.93699535,84.10212005,85.52850873,86.79954715,87.53596047,89.39474392,89.42745164,86.96669096,85.39842042,86.42211801,85.65521337,81.50719457,79.19744372,80.74854325,84.1184968,84.85380915,82.61658593,81.53004474,85.11443666,89.3423491,91.68162265,90.92762414,82.25581865,74.75819889,74.41632791,77.11137167,75.57589737,72.97991322,74.12684389,75.93194701,78.09407044,79.71581385,79.22804766,78.72550868,78.84929453,78.75070189,75.94481566,70.90883244,70.03070397,72.65523027,74.22278926,73.38587787,70.66572451,70.67378165,75.64602307,79.02221421,80.07069708,78.72768956,71.13369594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.48228329,88.69870131,80.24817702,76.50577796,81.25021192,82.42194237,71.68039584,62.50304004,59.37584661,63.73366809,66.63471361,62.37951649,60.21184849,59.35224719,61.52085041,80.47281307,80.12731431,80.85776396,78.97351023,77.79562691,80.15852805,82.81416603,84.6785207,85.51739166,84.51741857,82.30229973,80.42439383,79.09374904,75.85706962,72.11908495,72.06300316,74.37511587,75.96089706,75.64069004,73.25213964,72.57099791,76.39881778,79.40840348,78.95047796,74.54089943,68.26195413,69.41153636,69.85479689,69.99505396,70.10630364,70.77734947,71.64626685,72.22886605,72.29840714,71.88307886,71.31079828,70.7808527,70.22640059,69.40935585,68.41510551,68.1196655,68.6855368,69.00370097,68.51510654,67.56188369,66.88200198,67.15734064,67.33036376,66.16937348,63.91846578,61.42296485,59.77144226
ISU,SD101,1,5,200723,3.712157296,1.602456135,1.785047452,3.387503587,0.172684545,0.045010627,0.217695172,0.106958537,0.431677865,0.480865252,0.912543116,0.04651865,0.012125194,0.058643844,0.02881304,0.014334612,0.042458163,0.031808669,0.105593102,0.048162387,0.411922429,0.09953724,0.5357266,0.071538112,0.211004457,0.024530867,0.005839496,0.000145413,0.000145413,0.000145413,0.010010221,0.012196335,0.012126206,0.048360926,0.0825549,0.12003788,0.189810113,0.411243352,0.113195131,0.30318807,0.231218721,0.071528466,0.10356541,0.042284738,0.024747539,0.008397791,0.053596905,0.003644653,0.019329313,0.019913094,0.005768219,0.035534148,0.013722842,0.025106065,0.041079933,0.001476677,0.000922194,0.032689123,0.019187715,0.039826602,0.060193661,0.079961778,0.077095122,0.064137287,0.435300989,0.457785832,0.231465191,0.071600591,0,0,0,0,0,0,0.126184923,0.465418142,0.288103205,0.128684382,0.016245441,0,0.115979806,0.26171937,0.060557341,0.01329669,0,0.013943695,44.477809,45.874101,41.941389,47.695396,46.609715,48.26591,51.054927,37.434939,38.032914,45.150947,44.1779397,34.6869007,33.0826833,39.2398885,57.6984876,57.7041387,23.0712617,40.7817933,58.8284448,68.7059414,54.115847,33.7461885,47.1309005,51.0040175,46.9381799,60.5262465,64.47725426,65.22843057,68.32146035,65.21479939,61.8577064,62.72517905,65.06434687,68.6521804,70.03688378,69.02864368,70.4843264,72.30016863,71.07928577,66.23441795,60.31047032,60.86396422,64.56191729,64.32708172,61.9179466,58.71486309,59.81751856,66.17760948,68.70207932,68.45977151,66.52775497,60.01157323,85.03914352,83.60422523,85.90128298,85.93699535,84.10212005,85.52850873,86.79954715,87.53596047,89.39474392,89.42745164,86.96669096,85.39842042,86.42211801,85.65521337,81.50719457,79.19744372,80.74854325,84.1184968,84.85380915,82.61658593,81.53004474,85.11443666,89.3423491,91.68162265,90.92762414,82.25581865,74.75819889,74.41632791,77.11137167,75.57589737,72.97991322,74.12684389,75.93194701,78.09407044,79.71581385,79.22804766,78.72550868,78.84929453,78.75070189,75.94481566,70.90883244,70.03070397,72.65523027,74.22278926,73.38587787,70.66572451,70.67378165,75.64602307,79.02221421,80.07069708,78.72768956,71.13369594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.48228329,88.69870131,80.24817702,76.50577796,81.25021192,82.42194237,71.68039584,62.50304004,59.37584661,63.73366809,66.63471361,62.37951649,60.21184849,59.35224719,61.52085041,80.47281307,80.12731431,80.85776396,78.97351023,77.79562691,80.15852805,82.81416603,84.6785207,85.51739166,84.51741857,82.30229973,80.42439383,79.09374904,75.85706962,72.11908495,72.06300316,74.37511587,75.96089706,75.64069004,73.25213964,72.57099791,76.39881778,79.40840348,78.95047796,74.54089943,68.26195413,69.41153636,69.85479689,69.99505396,70.10630364,70.77734947,71.64626685,72.22886605,72.29840714,71.88307886,71.31079828,70.7808527,70.22640059,69.40935585,68.41510551,68.1196655,68.6855368,69.00370097,68.51510654,67.56188369,66.88200198,67.15734064,67.33036376,66.16937348,63.91846578,61.42296485,59.77144226
ISU,SD101,1,1,200723,3.722340647,1.836179997,1.615144214,3.451324211,0.173912135,0.036869025,0.21078116,0.060235276,0.493286395,0.433905536,0.927191931,0.046721177,0.009904796,0.056625973,0.016182097,0.020204142,0.048527287,0.034309568,0.113392789,0.051680196,0.473981861,0.101325215,0.647659381,0.057916101,0.250860606,0.030777744,0.005545107,0.00042508,0.00042508,0.00042508,0.010535862,0.012353324,0.012763839,0.052245092,0.076787752,0.167015628,0.00042508,0.395392726,0.111432023,0.267332395,0.242423552,0.081134186,0.093745965,0.049267389,0.021684572,0.011240128,0.057185172,0.007819835,0.012378873,0.024065071,0.00042508,0.04053513,0.012922754,0.026095496,0.029353748,0.00042508,0.00042508,0.022028518,0.007943869,0.023925359,0.060193661,0.079961778,0.077095122,0.064137287,0.435300989,0.457785832,0.231465191,0.071600591,0,0,0,0,0,0,0.126184923,0.465418142,0.288103205,0.128684382,0.016245441,0,0.115979806,0.26171937,0.060557341,0.01329669,0,0.013943695,44.477809,45.874101,41.941389,47.695396,46.609715,48.26591,51.054927,37.434939,38.032914,45.150947,44.1779397,34.6869007,33.0826833,39.2398885,57.6984876,57.7041387,23.0712617,40.7817933,58.8284448,68.7059414,54.115847,33.7461885,47.1309005,51.0040175,46.9381799,60.5262465,64.47725426,65.22843057,68.32146035,65.21479939,61.8577064,62.72517905,65.06434687,68.6521804,70.03688378,69.02864368,70.4843264,72.30016863,71.07928577,66.23441795,60.31047032,60.86396422,64.56191729,64.32708172,61.9179466,58.71486309,59.81751856,66.17760948,68.70207932,68.45977151,66.52775497,60.01157323,85.03914352,83.60422523,85.90128298,85.93699535,84.10212005,85.52850873,86.79954715,87.53596047,89.39474392,89.42745164,86.96669096,85.39842042,86.42211801,85.65521337,81.50719457,79.19744372,80.74854325,84.1184968,84.85380915,82.61658593,81.53004474,85.11443666,89.3423491,91.68162265,90.92762414,82.25581865,74.75819889,74.41632791,77.11137167,75.57589737,72.97991322,74.12684389,75.93194701,78.09407044,79.71581385,79.22804766,78.72550868,78.84929453,78.75070189,75.94481566,70.90883244,70.03070397,72.65523027,74.22278926,73.38587787,70.66572451,70.67378165,75.64602307,79.02221421,80.07069708,78.72768956,71.13369594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.48228329,88.69870131,80.24817702,76.50577796,81.25021192,82.42194237,71.68039584,62.50304004,59.37584661,63.73366809,66.63471361,62.37951649,60.21184849,59.35224719,61.52085041,80.47281307,80.12731431,80.85776396,78.97351023,77.79562691,80.15852805,82.81416603,84.6785207,85.51739166,84.51741857,82.30229973,80.42439383,79.09374904,75.85706962,72.11908495,72.06300316,74.37511587,75.96089706,75.64069004,73.25213964,72.57099791,76.39881778,79.40840348,78.95047796,74.54089943,68.26195413,69.41153636,69.85479689,69.99505396,70.10630364,70.77734947,71.64626685,72.22886605,72.29840714,71.88307886,71.31079828,70.7808527,70.22640059,69.40935585,68.41510551,68.1196655,68.6855368,69.00370097,68.51510654,67.56188369,66.88200198,67.15734064,67.33036376,66.16937348,63.91846578,61.42296485,59.77144226
ISU,SD101,1,6,200723,3.77758916,1.449582004,1.874274873,3.323856876,0.310716362,0.059590489,0.37030685,0.083425433,0.383732042,0.496156356,0.879888398,0.082252555,0.01577474,0.098027296,0.022084306,0.032283196,0.036967122,0.020702825,0.098094551,0.034922148,0.439004579,0.062180089,0.499825035,0.029563684,0.168914365,0.022350689,0.004773721,0.003267037,9.15E-05,9.15E-05,0.014408417,0.012298751,0.017896952,0.067029537,0.08023765,0.152012179,0.195751005,0.433792883,0.108773171,0.287570387,0.222706295,0.092668395,0.101668285,0.045849558,0.02054811,0.009250886,0.156486632,0.002453653,0.04262919,0.00821947,0.008741828,0.093189623,0.005447566,0.017431516,0.035707372,0.002915461,0.002536648,0.02565028,9.15E-05,0.038805545,0.060193661,0.079961778,0.077095122,0.064137287,0.435300989,0.457785832,0.231465191,0.071600591,0,0,0,0,0,0,0.126184923,0.465418142,0.288103205,0.128684382,0.016245441,0,0.115979806,0.26171937,0.060557341,0.01329669,0,0.013943695,44.477809,45.874101,41.941389,47.695396,46.609715,48.26591,51.054927,37.434939,38.032914,45.150947,44.1779397,34.6869007,33.0826833,39.2398885,57.6984876,57.7041387,23.0712617,40.7817933,58.8284448,68.7059414,54.115847,33.7461885,47.1309005,51.0040175,46.9381799,60.5262465,64.47725426,65.22843057,68.32146035,65.21479939,61.8577064,62.72517905,65.06434687,68.6521804,70.03688378,69.02864368,70.4843264,72.30016863,71.07928577,66.23441795,60.31047032,60.86396422,64.56191729,64.32708172,61.9179466,58.71486309,59.81751856,66.17760948,68.70207932,68.45977151,66.52775497,60.01157323,85.03914352,83.60422523,85.90128298,85.93699535,84.10212005,85.52850873,86.79954715,87.53596047,89.39474392,89.42745164,86.96669096,85.39842042,86.42211801,85.65521337,81.50719457,79.19744372,80.74854325,84.1184968,84.85380915,82.61658593,81.53004474,85.11443666,89.3423491,91.68162265,90.92762414,82.25581865,74.75819889,74.41632791,77.11137167,75.57589737,72.97991322,74.12684389,75.93194701,78.09407044,79.71581385,79.22804766,78.72550868,78.84929453,78.75070189,75.94481566,70.90883244,70.03070397,72.65523027,74.22278926,73.38587787,70.66572451,70.67378165,75.64602307,79.02221421,80.07069708,78.72768956,71.13369594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.48228329,88.69870131,80.24817702,76.50577796,81.25021192,82.42194237,71.68039584,62.50304004,59.37584661,63.73366809,66.63471361,62.37951649,60.21184849,59.35224719,61.52085041,80.47281307,80.12731431,80.85776396,78.97351023,77.79562691,80.15852805,82.81416603,84.6785207,85.51739166,84.51741857,82.30229973,80.42439383,79.09374904,75.85706962,72.11908495,72.06300316,74.37511587,75.96089706,75.64069004,73.25213964,72.57099791,76.39881778,79.40840348,78.95047796,74.54089943,68.26195413,69.41153636,69.85479689,69.99505396,70.10630364,70.77734947,71.64626685,72.22886605,72.29840714,71.88307886,71.31079828,70.7808527,70.22640059,69.40935585,68.41510551,68.1196655,68.6855368,69.00370097,68.51510654,67.56188369,66.88200198,67.15734064,67.33036376,66.16937348,63.91846578,61.42296485,59.77144226
ISU,SD101,1,4,200723,3.850632593,1.271273124,2.246061908,3.517335032,0.199427942,0.061761752,0.261189694,0.072107868,0.330146565,0.583296862,0.913443427,0.051790956,0.016039378,0.067830334,0.018726239,0.018555249,0.061809899,0.023139489,0.112678112,0.032611995,0.382719967,0.05654677,0.403665828,0.026547754,0.132575603,0.01713699,0.003285468,0.003739108,0.000156514,0.000156514,0.014853016,0.015686428,0.000156514,0.084665232,0.116875743,0.133923834,0.23450998,0.613969419,0.095636584,0.364693203,0.284468956,0.059970507,0.123580281,0.053169002,0.026793395,0.01018287,0.062369193,0.004784705,0.027806492,0.026294796,0.007660463,0.040448288,0.011157855,0.031364852,0.049303049,0.003105549,0.001717526,0.028849672,0.004828356,0.028736932,0.060193661,0.079961778,0.077095122,0.064137287,0.435300989,0.457785832,0.231465191,0.071600591,0,0,0,0,0,0,0.126184923,0.465418142,0.288103205,0.128684382,0.016245441,0,0.115979806,0.26171937,0.060557341,0.01329669,0,0.013943695,44.477809,45.874101,41.941389,47.695396,46.609715,48.26591,51.054927,37.434939,38.032914,45.150947,44.1779397,34.6869007,33.0826833,39.2398885,57.6984876,57.7041387,23.0712617,40.7817933,58.8284448,68.7059414,54.115847,33.7461885,47.1309005,51.0040175,46.9381799,60.5262465,64.47725426,65.22843057,68.32146035,65.21479939,61.8577064,62.72517905,65.06434687,68.6521804,70.03688378,69.02864368,70.4843264,72.30016863,71.07928577,66.23441795,60.31047032,60.86396422,64.56191729,64.32708172,61.9179466,58.71486309,59.81751856,66.17760948,68.70207932,68.45977151,66.52775497,60.01157323,85.03914352,83.60422523,85.90128298,85.93699535,84.10212005,85.52850873,86.79954715,87.53596047,89.39474392,89.42745164,86.96669096,85.39842042,86.42211801,85.65521337,81.50719457,79.19744372,80.74854325,84.1184968,84.85380915,82.61658593,81.53004474,85.11443666,89.3423491,91.68162265,90.92762414,82.25581865,74.75819889,74.41632791,77.11137167,75.57589737,72.97991322,74.12684389,75.93194701,78.09407044,79.71581385,79.22804766,78.72550868,78.84929453,78.75070189,75.94481566,70.90883244,70.03070397,72.65523027,74.22278926,73.38587787,70.66572451,70.67378165,75.64602307,79.02221421,80.07069708,78.72768956,71.13369594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.48228329,88.69870131,80.24817702,76.50577796,81.25021192,82.42194237,71.68039584,62.50304004,59.37584661,63.73366809,66.63471361,62.37951649,60.21184849,59.35224719,61.52085041,80.47281307,80.12731431,80.85776396,78.97351023,77.79562691,80.15852805,82.81416603,84.6785207,85.51739166,84.51741857,82.30229973,80.42439383,79.09374904,75.85706962,72.11908495,72.06300316,74.37511587,75.96089706,75.64069004,73.25213964,72.57099791,76.39881778,79.40840348,78.95047796,74.54089943,68.26195413,69.41153636,69.85479689,69.99505396,70.10630364,70.77734947,71.64626685,72.22886605,72.29840714,71.88307886,71.31079828,70.7808527,70.22640059,69.40935585,68.41510551,68.1196655,68.6855368,69.00370097,68.51510654,67.56188369,66.88200198,67.15734064,67.33036376,66.16937348,63.91846578,61.42296485,59.77144226
ISU,SD101,1,2,200723,3.91251432,1.657068197,1.886364684,3.543432881,0.235127808,0.053950371,0.289078179,0.08000326,0.423530257,0.482136174,0.905666431,0.060096344,0.013789182,0.073885526,0.020448043,0.029167693,0.043598145,0.041921517,0.102109367,0.062635614,0.398250749,0.111756571,0.536899692,0.066799404,0.227796637,0.03015146,0.00598135,0.000177064,0.005350006,0.000177064,0.009929465,0.01331426,0.015776934,0.056322212,0.097753854,0.124437234,0.175013934,0.44325786,0.109091254,0.288919342,0.275848177,0.072333339,0.1014699,0.054529698,0.022391497,0.011269233,0.096758487,0.011264784,0.025231214,0.020168813,0.008550344,0.053660942,0.017841343,0.021298865,0.034303387,0.004408829,0.001066332,0.021978099,0.012026136,0.031721824,0.060193661,0.079961778,0.077095122,0.064137287,0.435300989,0.457785832,0.231465191,0.071600591,0,0,0,0,0,0,0.126184923,0.465418142,0.288103205,0.128684382,0.016245441,0,0.115979806,0.26171937,0.060557341,0.01329669,0,0.013943695,44.477809,45.874101,41.941389,47.695396,46.609715,48.26591,51.054927,37.434939,38.032914,45.150947,44.1779397,34.6869007,33.0826833,39.2398885,57.6984876,57.7041387,23.0712617,40.7817933,58.8284448,68.7059414,54.115847,33.7461885,47.1309005,51.0040175,46.9381799,60.5262465,64.47725426,65.22843057,68.32146035,65.21479939,61.8577064,62.72517905,65.06434687,68.6521804,70.03688378,69.02864368,70.4843264,72.30016863,71.07928577,66.23441795,60.31047032,60.86396422,64.56191729,64.32708172,61.9179466,58.71486309,59.81751856,66.17760948,68.70207932,68.45977151,66.52775497,60.01157323,85.03914352,83.60422523,85.90128298,85.93699535,84.10212005,85.52850873,86.79954715,87.53596047,89.39474392,89.42745164,86.96669096,85.39842042,86.42211801,85.65521337,81.50719457,79.19744372,80.74854325,84.1184968,84.85380915,82.61658593,81.53004474,85.11443666,89.3423491,91.68162265,90.92762414,82.25581865,74.75819889,74.41632791,77.11137167,75.57589737,72.97991322,74.12684389,75.93194701,78.09407044,79.71581385,79.22804766,78.72550868,78.84929453,78.75070189,75.94481566,70.90883244,70.03070397,72.65523027,74.22278926,73.38587787,70.66572451,70.67378165,75.64602307,79.02221421,80.07069708,78.72768956,71.13369594,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,87.48228329,88.69870131,80.24817702,76.50577796,81.25021192,82.42194237,71.68039584,62.50304004,59.37584661,63.73366809,66.63471361,62.37951649,60.21184849,59.35224719,61.52085041,80.47281307,80.12731431,80.85776396,78.97351023,77.79562691,80.15852805,82.81416603,84.6785207,85.51739166,84.51741857,82.30229973,80.42439383,79.09374904,75.85706962,72.11908495,72.06300316,74.37511587,75.96089706,75.64069004,73.25213964,72.57099791,76.39881778,79.40840348,78.95047796,74.54089943,68.26195413,69.41153636,69.85479689,69.99505396,70.10630364,70.77734947,71.64626685,72.22886605,72.29840714,71.88307886,71.31079828,70.7808527,70.22640059,69.40935585,68.41510551,68.1196655,68.6855368,69.00370097,68.51510654,67.56188369,66.88200198,67.15734064,67.33036376,66.16937348,63.91846578,61.42296485,59.77144226
ISU,SD101,1,3,200724,3.47620087,1.406402935,1.884346197,3.290749132,0.072916686,0.032858442,0.105775129,0.079676609,0.404580457,0.542070573,0.94665103,0.02097597,0.0094524,0.030428371,0.0229206,0.017673712,0.038017716,0.023037055,0.092235759,0.035710678,0.354813483,0.070607651,0.490752869,0.041094436,0.212119494,0.025774235,0.004565845,0.00255028,0.000162203,0.000162203,0.014111001,0.01722177,0.000162203,0.080182599,0.096955637,0.124710626,0.18294188,0.442941973,0.104239845,0.298821,0.256687862,0.079138535,0.094792375,0.051837336,0.019833985,0.010022501,0.026014772,0.004300887,0.011113247,0.018781199,0.002963997,0.014310421,0.005272339,0.008397798,0.014620469,0.00224321,0.000162203,0.018838167,0.005122252,0.034517755,0.099938704,0.046881904,0.099786015,0.036613575,0.230170698,0.479544456,0.36527535,0.166291127,0.023740717,0,0,0,0,0.004128878,0,0.267460002,0.494570915,0.158208513,0.097264804,0,0,0.206318748,0.201454336,0.02152396,0.023561815,0,38.885378,47.824951,43.729836,43.6315,47.300321,46.739972,50.211111,47.629626,34.799107,40.189758,46.620517,40.361029,32.9331348,35.2847946,43.9318223,63.4354379,44.8784993,23.7561205,49.3180605,63.5542985,68.4438369,42.9593735,36.6728515,50.0198676,50.0064224,48.4288045,66.87969215,63.25551079,66.56152468,67.80139675,63.54199655,62.30721018,63.39654707,65.89175211,69.73209584,69.85054073,69.26432203,71.29894709,72.16085426,69.72975411,63.89417243,59.66068737,62.56300874,65.35171601,63.48920894,60.43657834,58.07934694,61.62899579,67.25090808,68.32843272,68.45082884,64.79733911,86.80912638,83.84599534,83.72641052,86.10160238,84.95983197,84.78887812,86.36772534,86.84998483,88.15118128,89.78886678,88.7469943,86.08679458,85.78858873,86.82210295,84.40646372,80.14913128,79.70998584,82.17481675,84.68082688,84.68167036,81.97888725,82.15354185,86.51868161,89.94251341,92.3531027,89.00263808,76.84440927,73.55075307,75.1439676,76.95149956,74.25091426,73.54804415,74.8821362,76.37086847,78.94163856,79.81970376,79.00565816,78.69287083,78.97472149,78.27592853,74.15031808,69.90490932,71.13649729,73.76326638,74.08501791,72.55912435,70.02911709,71.89126882,76.88479485,79.13547307,80.40196577,76.89998859,74.93711151,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,89.41252298,85.25602587,78.17763086,77.23499984,83.06311124,79.84049604,67.53281747,59.371094,59.38484181,65.36026517,65.76337076,61.48564641,59.80123643,59.68417715,81.55303964,79.78641706,80.35598328,80.30808091,78.20862874,78.73059744,81.32462967,83.51975441,85.18311679,85.38505197,83.75673167,81.48342711,80.01726109,78.28689138,74.24413174,71.48638999,72.91109948,75.22443868,76.0621965,74.89010489,72.39397817,73.37154235,77.59945797,79.52693654,77.98727405,72.14159403,69.23042829,69.57956357,70.00478871,70.04259974,70.34423204,71.14225053,71.92495966,72.33396843,72.19174298,71.66211801,71.09381235,70.58502804,69.94545183,68.99763437,68.13350153,68.23906233,68.86798512,68.89234063,68.19441641,67.18251244,66.83287516,67.28179393,67.02916688,65.36595525,62.87198424,60.59804519
